id,code_pddikti,name,abbreviaton,country,bentuk_pendidikan,korwil_scope,lldikti_scope,website,alamat,description,sinta_score_v2_overall,sinta_score_v2_3year,sinta_score_v2_productivity_overall,sinta_score_v2_productivity_3year,sinta_score_v3_overall,sinta_score_v3_3year,sinta_score_v3_productivity_overall,sinta_score_v3_productivity_3year,province.id,province.code,province.name,city.id,city.code,city.name,pddikti_province.id,pddikti_province.name,pddikti_city.id,pddikti_city.name
17,061004,Universitas Muhammadiyah Magelang,UNIMMA,ID,Universitas,6,6,www.unimma.ac.id,Kampus 1 : Jalan Tidar No 21   Kampus 2 : Jl. mayjend Bambang Soegeng KM5 Mertoy,"Unggul dam Ilmu, Islami dalam Perilaku",23047,14598,133.22,84.38,204010.653,106883.039,1186.11,621.41,13,33,JAWA TENGAH,217,33.71,KOTA MAGELANG,030000,Prov. Jawa Tengah,030811,Kec. Martoyudan
1097,031051,Universitas Multimedia Nusantara Jakarta,UMN,ID,Universitas,3,3,www.umn.ac.id,"Gedung Menara Kompas, Jalan Palmerah Selatan No. 21 Gelora, Tanah Abang",,32577,15240,105.43,49.32,201437.234,100516.595,570.64,284.75,16,36,BANTEN,268,36.03,KAB. TANGERANG,010000,Prov. D.K.I. Jakarta,016000,Kota Jakarta Pusat
582,011004,Universitas Pembangunan Panca Budi,UNPAB,ID,Universitas,1,1,www.pancabudi.ac.id,"Jl. Jend. Gatot Subroto Km 4,5 Sie Sikambing Medan 20122","Jl. Gatot Subroto Km 4,5 Kel. Sei Sikambing Medan Sumatera Utara 20122",22905,10754,59.65,28.01,199737.3835,142252.028,596.23,424.63,2,12,SUMATERA UTARA,49,12.71,KOTA MEDAN,070000,Prov. Sumatera Utara,076011,Kec. Medan Sunggal
520,001057,Universitas Siliwangi,UNSIL,ID,Universitas,4,,www.unsil.ac.id,Jl. Siliwangi No.24 Tasikmalaya,,32301,19746,83.04,50.76,195068.3605,91505.514,455.77,213.8,12,32,JAWA BARAT,186,32.78,KOTA TASIKMALAYA,020000,Prov. Jawa Barat,026808,Kec. Tawang
1429,041041,Universitas Presiden,,ID,Universitas,4,4,www.president.ac.id,"Jl. Ki Hajar Dewantara, Kota Jababeka, Cikarang Baru, Bekasi",,28420,13911,157.02,76.86,189811.351,71437.728,866.72,326.2,12,32,JAWA BARAT,176,32.16,KAB. BEKASI,020000,Prov. Jawa Barat,022224,Kec. Cikarang Pusat
20,061031,Universitas Dian Nuswantoro,UDINUS,ID,Universitas,6,6,www.dinus.ac.id,Kampus I  : Jalan Imam Bonjol 207 Semarang 50131  Kampus II : Jalan Nakula I No,,51951,24989,139.28,66.99,184964.0465,82778.339,452.23,202.39,13,33,JAWA TENGAH,220,33.74,KOTA SEMARANG,030000,Prov. Jawa Tengah,036300,Kota Semarang
1397,041006,Universitas Katolik Parahyangan,Unpar,ID,Universitas,4,4,www.unpar.ac.id,Jalan Ciumbuleuit No 94,,73281,20213,200.22,55.23,184607.436,58768.405,514.23,163.7,12,32,JAWA BARAT,181,32.73,KOTA BANDUNG,020000,Prov. Jawa Barat,026000,Kota Bandung
12,005005,Politeknik Negeri Semarang,POLINES,ID,Politeknik,,,www.polines.ac.id,"Jalan Prof H Soedarto SH Tembalang, Semarang",,49012,13463,140.03,38.47,183982.419,74745.562,555.84,225.82,13,33,JAWA TENGAH,220,33.74,KOTA SEMARANG,030000,Prov. Jawa Tengah,036307,Kec. Tembalang
479,051021,Universitas Alma Ata,UAA,ID,Universitas,5,5,almaata.ac.id,Jalan Ringroad Barat Daya No 1 Tamantirto,,18169,9414,130.71,67.73,182281.702,123238.2545,1199.22,810.78,14,34,DAERAH ISTIMEWA YOGYAKARTA,224,34.02,KAB. BANTUL,040000,Prov. D.I. Yogyakarta,040115,Kec. Kasihan
1422,041034,Universitas Widyatama,UTama,ID,Universitas,4,4,www.widyatama.ac.id,Jalan Cikutra No. 204-A Bandung,,56805,46315,204.33,166.6,179188.1045,69972.3475,716.75,279.89,12,32,JAWA BARAT,181,32.73,KOTA BANDUNG,020000,Prov. Jawa Barat,026021,Kec. Cibeunying Kidul
52,061026,Universitas Muhammadiyah Semarang,UNIMUS,ID,Universitas,6,6,http://unimus.ac.id,Jalan Kedungmundu Raya 18 Kecamatan Tembalang,,26963,17483,99.86,64.75,177332.6265,79705.6045,570.2,256.29,13,33,JAWA TENGAH,220,33.74,KOTA SEMARANG,030000,Prov. Jawa Tengah,036307,Kec. Tembalang
1082,031036,Universitas Bhayangkara Jakarta Raya,Ubhara Jaya,ID,Universitas,3,3,www.ubharajaya.ac.id,Jalan Harsono RM no 67 Ragunan Pasar Minggu Jakarta Selatan,,30983,19094,96.22,59.3,177142.907,101548.784,535.17,306.79,11,31,DKI JAKARTA,159,31.74,KOTA ADM. JAKARTA SELATAN,010000,Prov. D.K.I. Jakarta,016300,Kota Jakarta Selatan
21,061017,Universitas Semarang,U S M,ID,Universitas,6,6,www.usm.ac.id,Jalan  Soekarno Hatta,,14684,9944,37.27,25.24,171248.283,87994.2315,456.66,234.65,13,33,JAWA TENGAH,220,33.74,KOTA SEMARANG,030000,Prov. Jawa Tengah,036300,Kota Semarang
542,005006,Politeknik Negeri Sriwijaya,POLSRI,ID,Politeknik,,,www.polsri.ac.id,Jl Srijaya Negara Bukit Besar,,24871,14800,54.54,32.46,169531.6645,68073.177,313.95,126.06,6,16,SUMATERA SELATAN,112,16.71,KOTA PALEMBANG,110000,Prov. Sumatera Selatan,116000,Kota Palembang
3528,201014,Universitas Islam Negeri Raden Intan Lampung,UIN RIL,ID,Universitas,55,,www.radenintan.ac.id,"Jl. Letnan Kolonel H Jl. Endro Suratmin, Sukarame, Kec. Sukarame",,43001,26347,81.29,49.81,168233.18,84758.473,327.94,165.22,8,18,LAMPUNG,139,18.71,KOTA BANDAR LAMPUNG,120000,Prov. Lampung,126000,Kota Bandar Lampung
1094,031049,Universitas Indraprasta PGRI,UNINDRA,ID,Universitas,3,3,www.unindra.ac.id,Jl Nangka No 59 Tanjung Barat Jagakarsa,"Visi: Pada tahun 2029, Universitas Indraprasta PGRI menjadi Excellent Teaching University yang berperan aktif dalam pengembangan sumber daya manusia profesional yang peduli, kreatif, mandiri dan adaptif di Indonesia.    Misi: (1) Menyelenggarakan pendidikan dan pengajaran yang profesional sesuai dengan perkembangan ilmu pengetahuan, teknologi dan seni untuk menghasilkan tenaga yang profesional dalam berbagai bidang yang dilandasi watak peduli, kreatif, mandiri dan adaptif di Indonesia, (2) Mengembangkan sumber daya manusia yang beradab dan memiliki jiwa kewirausahaan (3) Melaksanakan kegiatan penelitian dalam rangka pengembangan IPTEKS, dan (4) Melaksanakan kegiatan pengabdian kepada masyarakat yang dapat memenuhi kepentingan masyarakat (stakeholders).    Alamat:  Jl. Nangka No. 58 C (TB. Simatupang), Tanjung Barat, Jagakarsa, RT.5/RW.5, Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12530",46640,28999,47.89,29.77,166636.6625,75618.2855,157.95,71.68,11,31,DKI JAKARTA,159,31.74,KOTA ADM. JAKARTA SELATAN,010000,Prov. D.K.I. Jakarta,016300,Kota Jakarta Selatan
2060,071032,Universitas Muhammadiyah Jember,UNMUH Jember,ID,Universitas,7,7,www.unmuhjember.ac.id,Jalan Karimata No 49,"Universitas Muhammadiyah Jember merupakan salah satu PerguruanTinggi milik Persyarikatan Muhammadiyah, didirikan berdasarkan Piagam Pendirian Perguruan Tinggi Muhammadiyah Nomor : 047/III-JTM.81/81 tertanggal 1 September 1981 dan disetujui oleh Pemerintah berdasar Surat Keputusan Menteri Pendidikan dan Kebudayaan RepublikIndonesia Nomor :0172/Q/1982 tertanggal 10 Mei 1982. Pada awal pendiriannya, pendidikan yang diselenggarakan adalah Fakultas Hukum, Fakultas Keguruandan Ilmu Pendidikan, sertaFakultas Pertanian. Masing-masing mendapatkan status Terdaftar dari Departemen Pendidikan dan Kebudayaan RI. Dalam rangka memenuhi permintaan masyarakat, pada 1982 dibuka Fakultas Ekonomi. Selanjutnya pada tahun 1983 dibuka Fakultas Ilmu Sosial dan Ilmu Politik. Pada tahun 1984 dibuka Fakultas Teknik. Dengan demikian pada saat berusia 3 tahun Universitas Muhammadiyah Jember memiliki 6 fakultas. Dalam rangka peningkatan kualitas, maka perhatian dipusatkan pada pembinaan akademik, sarana dan prasarana, laboratorium, dan perpustakaan. Untuk meningkatkan kualitas tenaga pengajar, telah ditempuh upaya mendorong dan menugaskan dosen untuk menempuh pendidikan lanjutan pada Program Pendidikan S2 dan S3, baik di dalam negeri maupun di luar negeri. Selain mengembangkan fakultas-fakultas yang ada, Universitas Muhammadiyah Jember juga mengembangkan program diploma dengan mendirikan akademi. Pada tahun 1993 dibuka Akademi Keperawatan Muhammadiyah Jember untuk jenjang pendidikan Diploma III, yang kemudian mendapatkan akreditasi dengan nilai B dari Departemen Kesehatan.Pada tahun 1998 dibuka pula Akademi Pariwisata Muhammadiyah Jember untuk jenjang pendidikan Diploma III dan Diploma I, program studi Perhotelan. Tahun 2000 dibuka Fakultas Psikologi jenjang pendidikan S1, serta program studi Manajemen Informatika jenjang Diploma III di bawah naungan Fakultas Teknik. Berikutnya, pada tahun 2001 dibuka program studi Ilmu Komunikasi di bawah Fakultas Ilmu Sosial dan Ilmu Politik. Pada tahun 2005 dibuka Program Studi S1 Pendidikan Agama Islam, yang merupakan program studi bidang ilmu Agama Islam pertama dan satu-satunya yang dimiliki oleh Universitas Muhammadiyah Jember, yang nantinya dikelola di bawah payung Fakultas Agama Islam. Program studi PAI berada dalam binaan Kementerian Agama dalam koordinasi Kopertais Wilayah IV. Pada tahun 2006 dibuka Program Studi S1 Ilmu Keperawatan. Dengan dibukanya program studi ini maka dilakukan penggabungan dan peleburan Akademi Keperawatan Muhammadiyah Jember menjadi Fakultas Ilmu Kesehatan Universitas Muhammadiyah Jember. Pada tahun 2008 telah diperoleh ijin operasional untuk penyelenggaraan Program Studi S1 Teknik Informatika pada Fakultas Teknik. Pada tahun 2008 juga telah diperoleh ijin operasional untuk penyelenggaraan Program Studi Magister (S2) Ilmu Manajemen. Sehubungan dengan terbitnya PP nomor 19 tahun 2005 tentang Standar Nasional Pendidikan, maka sejak tahun akademik 2007/2008 dibuka jenjang S1 Prodi PG-PAUD dan pada tahun 2009/2010 penyelenggaraan jenjang Diploma Prodi PGTK berakhir. Universitas Muhammadiyah Jember saat ini memiliki8 fakultas di bawah Kementerian Pendidikan dan Kebudayaan yang terdiri dari 18 program Sarjana(S1) dan 2 program studi Diploma (D-III), 1 program Pascasarjana (S2), serta 1 fakultas di bawah Kementerian Agama dengan 1 program studi (Pendidikan Agama Islam), serta 1 akademi yaitu Akademi Pariwisata dengan program studi D3 Perhotelan.",18975,11960,76.2,48.03,165754.348,72552.7515,585.7,256.37,15,35,JAWA TIMUR,236,35.09,KAB. JEMBER,050000,Prov. Jawa Timur,052430,Kec. Sumbersari
1409,041021,Universitas Jenderal Achmad Yani,Unjani,ID,Universitas,4,4,www.unjani.ac.id,Jl Terusan Jenderal Sudirman,,40656,20199,87.06,43.25,165076.437,80875.6645,336.89,165.05,12,32,JAWA BARAT,185,32.77,KOTA CIMAHI,020000,Prov. Jawa Barat,026700,Kota Cimahi
391,041007,Universitas Kristen Maranatha,UKM,ID,Universitas,4,4,www.maranatha.edu,Jl Prof Drg Suria Sumantri 65,,36520,18150,89.29,44.38,164467.3475,70768.9375,419.56,180.53,12,32,JAWA BARAT,181,32.73,KOTA BANDUNG,020000,Prov. Jawa Barat,026000,Kota Bandung
505,001044,Universitas Khairun,Universitas Khairun,ID,Universitas,,,unkhair.ac.id,Jalan Pertamina Kampus II Gambesi,,31445,18590,45.51,26.9,163951.6555,77932.277,205.71,97.78,32,82,MALUKU UTARA,471,82.71,KOTA TERNATE,270000,Prov. Maluku Utara,276002,Kec. Ternate Selatan
1868,051002,Universitas Sarjanawiyata Tamansiswa,UST,ID,Universitas,5,5,www.ustjogja.ac.id,"Jl. Batikan, UH-III/1043, Kel. Tahunan, Kec. Umbulharjo",,36283,23104,144.55,92.05,163463.179,72174.546,633.58,279.75,14,34,DAERAH ISTIMEWA YOGYAKARTA,227,34.71,KOTA YOGYAKARTA,040000,Prov. D.I. Yogyakarta,046000,Kota Yogyakarta
511,001050,Universitas Borneo Tarakan,UBT,ID,Universitas,11,,https://www.ubt.ac.id/,Jl. Amal Lama No.01 Tarakan,,21142,13993,75.51,49.98,162903.821,86452.7765,477.72,253.53,24,65,KALIMANTAN UTARA,370,65.71,KOTA TARAKAN,340000,Prov. Kalimantan Utara,346000,Kota Tarakan
3519,201011,Universitas Islam Negeri Ar-Raniry Banda Aceh,UINAR,ID,Universitas,55,,http://www.uin.ar-raniry.ac.id,Jl. Syeikh Abdur Rauf Kopelma Darussalam Banda Aceh,"Sejarah UIN Ar-Raniry Banda Aceh pada awal berdiri 5 Oktober 1963 masih bernama IAIN Ar-Raniry.  Kampus ini menjadi IAIN ketiga di nusantara setelah IAIN Sunan Kalidjaga Yogyakarta dan IAIN Syarif Hidayatullah Jakarta. Awal diresmikan baru memiliki tiga fakultas, yaitu Fakultas Syari'ah, Fakultas Tarbiyah dan Fakultas Ushuluddin. Pada tahun 1968 tepatnya 5 tahun IAIN Ar-Raniry, diresmikan pula Fakultas Dakwah sekaligus menjadi fakultas pertama di lingkungan IAIN di Indonesia. Pada tahun 1968 ini pula, IAIN Ar-Raniry ditunjuk sebagai induk dari dua fakultas agama berstatus negeri di Medan (cikal bakal IAIN Sumatera Utara) yaitu Fakultas Tarbiyah dan Syari'ah yang berlangsung selama 5 tahun. Sementara pada tahun 1983 Fakultas Adab resmi menjadi salah satu dari 5 fakultas di lingkungan IAIN Ar-Raniry.  Tepat pada 5 Oktober 2013 genap berumur 50 tahun, biasanya tahun ini disebut tahun emas. Bertepatan dengan tahun tersebut perguruan tinggi berubah bentuk dari Institut menjadi Universitas  melalui Peraturan Presiden Republik Indonesia Nomor 64 Tahun 2013 yang dikeluarkan dan mulai berlaku pada tanggal 1 Oktober 2013 dengan nama Universitas Islam Negeri Ar-Raniry Banda Aceh.",39797,24605,62.77,38.81,160886.68,72799.511,258.66,117.04,1,11,ACEH,19,11.71,KOTA BANDA ACEH,060000,Prov. Aceh,066100,Kota Banda Aceh
3134,111003,Universitas Islam Kalimantan Muhammad Arsyad Al Banjari,UNISKA MAB Banjarmasin,ID,Universitas,11,11,uniska-bjm.ac.id,Jalan Adhyaksa No 2 Kayu Tangi,,26374,16527,67.8,42.49,160844.171,64825.935,389.45,156.96,22,63,KALIMANTAN SELATAN,354,63.71,KOTA BANJARMASIN,150000,Prov. Kalimantan Selatan,156004,Kec. Banjarmasin Utara
3516,201007,Universitas Islam Negeri Sunan Ampel,UINSA,ID,Universitas,55,,www.uinsa.ac.id,"Jln. A. Yani 117 Surabaya, Jawa Timur, Indonesia",,37800,25145,63.32,42.12,158717.704,82377.968,271.78,141.06,15,35,JAWA TIMUR,264,35.78,KOTA SURABAYA,050000,Prov. Jawa Timur,056000,Kota Surabaya
3023,101030,Universitas Adiwangsa Jambi,UNAJA,ID,Universitas,10,10,unaja.ac.id,Jl. Raden Wijaya RT. 35 Kebun Kopi Kel. Thehok,"Universitas Adiwangsa Jambi (disingkat UNAJA) adalah salah satu perguruan tinggi swasta yang mempunyai tekad dalam membangun dan mencetak generasi hebat yang bermanfaat bagi masyarakat.    Berdasarkan Surat Keputusan Kemenristekdikti No. 495/KPT/I/2017, UNAJA resmi berdiri menjadi sebuah universitas pada tanggal 18 September 2017 dan berlokasi di Provinsi Jambi, Indonesia. Saat ini UNAJA telah memiliki 11 Prodi Strata I, 2 Prodi Profesi, dan 2 Prodi Diploma III. Dibawah kepemimpinan Bapak Rektor, Seno Aji, S.Pd., M.Eng., Prac., kini UNAJA telah memasuki usia 5 tahun dan akan segera meluluskan lulusan terbaiknya.",2639.5,1772.5,21.64,14.53,155807.3655,108145.7035,950.04,659.43,5,15,JAMBI,97,15.71,KOTA JAMBI,100000,Prov. Jambi,106002,Kec. Jambi Selatan
1449,041062,Universitas Buana Perjuangan Karawang,UBP Karawang,ID,Universitas,4,4,www.ubpkarawang.ac.id,"Jl. H.S. Ronggowaluyo, Teluk Jambe, Karawang",,13900,10214,73.54,54.04,154504.0405,102102.6525,692.84,457.86,12,32,JAWA BARAT,175,32.15,KAB. KARAWANG,020000,Prov. Jawa Barat,022129,Kec. Teluk Jambe Timur
1122,032016,Institut Bio Scientia Internasional Indonesia,I3L,ID,Institut,3,3,www.i3L.ac.id,Jl. Pulomas Barat Kav 88,,316872,18650,4011.04,236.08,153308.822,18582.5425,2322.86,281.55,11,31,DKI JAKARTA,160,31.75,KOTA ADM. JAKARTA TIMUR,010000,Prov. D.K.I. Jakarta,016409,Kec. Pulo Gadung
528,041027,Universitas Komputer Indonesia,UNIKOM,ID,Universitas,4,4,www.unikom.ac.id,Jalan Dipatiukur No 112-114,"Universitas Komputer Indonesia (UNIKOM) secara resmi berdiri pada hari Selasa, tanggal 8 Agustus 2000 berdasarkan Surat Keputusan Menteri Pendidikan Nasional nomor 126/D/0/2000.    Awalnya dimulai pada bulan Juli tahun 1994 ketika didirikan Lembaga Pendidikan Komputer Indonesia Jerman, disingkat LPKIG, bertempat di jalan Dipati Ukur 102 Bandung . Dengan 1 ruang kelas berkapasitas 50 orang dan 1 laboratorium komputer dengan 25 unit komputer, Lembaga ini membuka program pendidikan 1 tahun dengan 5 program studi yaitu Ahli Komputer Aplikasi Bisnis, Ahli Komputer Keuangan & Perbankan, Ahli Komputer Akuntansi & Perpajakan, Ahli Komputer Manajemen & Pemasaran dan Sekretaris Eksekutif. Jumlah peserta pendidikan pada tahun pertama ini sebanyak 233 siswa.    Pada tahun kedua, 1995, dibuka jenjang pendidikan 3 tahun untuk memenuhi animo siswa tahun pertama yang ingin memperdalam ilmunya, disamping pemikiran jangka panjang pengembangan institusi. Pada tahun ini juga dibuka program studi baru, meliputi : Ahli Komputer Teknik Informatika, Ahli Komputer Manajemen Informatika dan Sekretaris Eksekutif. Ruang kelas ditambah menjadi 2 buah dan laboratorium komputer menjadi 2 buah dengan jumlah siswa sebanyak 457 orang.    Pada tahun ketiga, 1996, dilakukan penambahan gedung kuliah baru bertempat di jalan Dipati Ukur 116 (gedung FISIP sekarang), sekaligus pemindahan pusat administrasi dan perkantoran. Digedung baru ini dilakukan penambahan 1(satu) Lab. Komputer, 5(lima) Ruang Kuliah, Ruang Dosen dan Ruang Kemahasiswaan. Jumlah siswa dari tahun 1996 hingga tahun 1998 bertambah dari 632 orang menjadi 1184 orang.    Pada tahun kelima, 1998, dimulai pembangunan Kampus baru (Gedung Rektorat /Kampus-1 sekarang) berlantai 6(enam) di jalan Dipati Ukur 114. Pembangunan Kampus baru ini dapat diselesaikan pada bulan Agustus 1999, sehingga pada awal perkuliahan bulan September 1999 telah dapat digunakan.    Mencermati dinamika peserta didik dan pengembangan Institusi kedepan, pada tanggal 24 Desember 1998 dibentuklah Yayasan Science dan Teknologi dan dilanjutkan dengan pengajuan pendirian STIMIK IGI dan STIE IGI ke DIKTI.    Pada bulan Juli 1999 STIE IGI diresmikan dengan keluarnya SK Mendiknas no. 119/D/O/1999 dengan 5 program studi : Akuntansi S1, Manajemen S1, Manajemen Pemasaran D3, Keuangan Perbankan D3 serta Akuntansi D3.    Pada bulan Agustus 1999 STIMIK IGI diresmikan dengan keluarnya SK Mendiknas no. 143/D/O/1999 dengan 5 program studi : Teknik Informatika S1, Manajemen Informatika D3, Teknik Komputer D3, Komputerisasi Akuntansi D3 serta Teknik Informatika D3.    Agar Sistem Pendidikan lebih Efisien, Efektif, Produktif dengan Struktur Organisasi yang lebih baik, enam bulan kemudian dilakukan usulan ke DIKTI untuk melakukan Merger kedua Sekolah Tinggi diatas menjadi Universitas.    Pada hari Selasa, tgl. 8 Agustus 2000 keluarlah SK MENDIKNAS no. 126/D/O/2000 atas Universitas Komputer Indonesia yang disingkat dengan nama UNIKOM.Pada SK tersebut sekaligus diijinkan dibukanya 11 program studi baru : Teknik Komputer S1, Manajemen Informatika S1, Teknik Industri S1, Teknik Arsitektur S1, Perencanaan Wilayah dan Kota S1, Ilmu Hukum S1, Ilmu Komunikasi S1, Ilmu Pemerintahan S1, Desain Interior D3, Desain Komunikasi Visual S1 dan Desain Komunikasi Visual D3.    Sejak berdirinya pada tahun 2000, setiap tahunnya UNIKOM menerima Ã¯Â¿Â½ 2.000 mahasiswa baru. Terakhir pada tahun 2014 yang lalu diterima sebanyak 3.108 mahasiswa baru. Hingga tahun akademik 2015/2016 terdapat 6 Fakultas dan 23 Program Studi di UNIKOM dengan jumlah mahasiswa sebanyak 15.000 orang yang berasal dari berbagai pelosok tanah air dan dari luar negeri yang sedang menempuh pendidikan di UNIKOM.",32821,19773,119.35,71.9,152135.5985,53761.5575,555.24,196.21,12,32,JAWA BARAT,181,32.73,KOTA BANDUNG,020000,Prov. Jawa Barat,026000,Kota Bandung
26,061009,Universitas Muria Kudus,UMK,ID,Universitas,6,6,https://umk.ac.id/,Gondangmanis Bae Po Box 53 Gebog Bae Kudus,,21334,13450,102.57,64.66,150945.905,75249.9775,626.33,312.24,13,33,JAWA TENGAH,206,33.19,KAB. KUDUS,030000,Prov. Jawa Tengah,031900,Kab. Kudus
2077,071049,Universitas PGRI Adi Buana Surabaya,UNIPA Surabaya,ID,Universitas,7,7,www.unipasby.ac.id,Jl. Dukuh Menanggal XII No. 4 Surabaya,"Universitas PGRI Adi Buana Surabaya adalah kampus yang memiliki semangat Peduli, Amanah, Gigih, dan Inovatif (PAGI).",25272,17565,83.13,57.78,149767.8825,67125.256,540.68,242.33,15,35,JAWA TIMUR,264,35.78,KOTA SURABAYA,050000,Prov. Jawa Timur,056000,Kota Surabaya
4479,471001,Universitas Pertahanan RI,Unhan,ID,Universitas,,,www.idu.ac.id,Komplek IPSC Sentul Bogor Jawa Barat,,40358,20617,115.97,59.24,147150.491,79061.076,403.15,216.61,12,32,JAWA BARAT,161,32.01,KAB. BOGOR,020000,Prov. Jawa Barat,020500,Kab. Bogor
